ID_encrypt,Start_Date,End_Date,1st_choice_elective_MW,2ndchoice_elective_MW,1st_choice_elective_TTh,2ndchoice_elective_TTh,Quarter
0x013EE58E9CAC52EB892CFCCA93C73E989F96A3E4DD475DE3A098FBE9505195954AAD0624DEFA9CECCAF07BD659D7FBE2E3902B18699982A892D7074859335922C1,2/6/2017 20:19,2/6/2017 20:22,Public Speaking,Grammar In Use,IELTS Preparation,American Pronunciation,AIEP_Winter_2017_2nd_Half_Elective_Preferences_Advanced
0x01704D94958DBD2075174ED8CF38669BBBD29EBE14AEFD95211C5DD979E08A62A59D6DFDB10FFC5DE1A3701A72353B9083250ABC80BE60A59E413ABB92E4BA50B0,2/6/2017 14:58,2/6/2017 15:00,English Through Movies,Grammar In Use,American Idioms and Slang,American Pronunciation,AIEP_Winter_2017_2nd_Half_Elective_Preferences_Advanced
0x014CAB82DCBD897662E37DB5FAE00C9694AD4FF05AB00864DECA1912ED557B1AC87C4A17913393F4D29B13212B122A30127C8917D899FD0515CAB899E0B4638BBD,2/6/2017 14:26,2/6/2017 14:30,College Workshop,English Through Movies,American Pronunciation,American Idioms and Slang,AIEP_Winter_2017_2nd_Half_Elective_Preferences_Advanced
0x013A12DC881CBB8BDC605EDCAF5211ACE3D3B8B5CCB151576BB9E7DCBB0152CE618236729DB1CA14C025692CB7362566084ECCE152BA5471E3AC84C136DB142E5A,2/6/2017 12:24,2/6/2017 12:28,English Through Movies,English Through Movies,IELTS Preparation,Word Play (Academic Vocabulary Development),AIEP_Winter_2017_2nd_Half_Elective_Preferences_Advanced
NULL,2/6/2017 8:58,2/6/2017 10:08,Public Speaking,College Workshop,IELTS Preparation,IELTS Preparation,AIEP_Winter_2017_2nd_Half_Elective_Preferences_Advanced
0x01C3E7C1145AD4BBFD3E571A5B2458DDC9A1C6A735A3AF0D7A762EA32B1A8A70AA17D4CCC7E01660C9443E526A5BE5324DA79CC10A85E81BF8E7896E58876B9921,2/5/2017 23:17,2/5/2017 23:19,English Through Movies,Business English,Current Events,American Idioms and Slang,AIEP_Winter_2017_2nd_Half_Elective_Preferences_Advanced
0x019E69B1BF9BB14C43065155A5C9BD360A4A681C54552EBE819186B57F7FBB8921A9D66560478348EE9D54010466B2FF96F526F3DC2A4A024D3B19CBD008FE1306,2/5/2017 19:39,2/5/2017 19:42,Grammar In Use,English Through Movies,American Idioms and Slang,Word Play (Academic Vocabulary Development),AIEP_Winter_2017_2nd_Half_Elective_Preferences_Advanced
0x017796D260001174C84E5D60AA7D1EBA2A1BAB42C3D0B0714E230590EA5DA2E4A743DF5D70EE654FBFB1D2142B88F07A2FC6965D2281BBDCE851A6BB17F19CE876,2/5/2017 9:51,2/7/2017 8:54,College Workshop,College Workshop,English Through Drama,English Through Drama,AIEP_Winter_2017_2nd_Half_Elective_Preferences_Advanced
0x011A5929116B11F90AB39F4360B8278A5F481633E426CFA88CC1D08ACD5EC532E7BA7CE4257493764A90945BF9E2745A760BC90D486A1F2F180ECFFFE409A8609C,2/4/2017 20:43,2/4/2017 20:46,College Workshop,Grammar In Use,IELTS Preparation,Word Play (Academic Vocabulary Development),AIEP_Winter_2017_2nd_Half_Elective_Preferences_Advanced
0x0142FAB69CD12013EC894A9072302F048483543E181939DBC7C8570490B698DA06F36705F3A9EADF468ED4EE771AA65E261FE10D02B7F565D52561349EC2E5571E,2/4/2017 17:40,2/4/2017 17:41,English Through Movies,Active Listening and Speaking,Word Play (Academic Vocabulary Development),English Through Drama,AIEP_Winter_2017_2nd_Half_Elective_Preferences_Advanced
0x01606E3AD68F19C59C54E56CBB00AB758BED6F8D65C013EE0B1070F6BCD604433F8A260F2CFB4295E1E2BDCAA2BA17C2B90E43FD5A5B14B714E9DB1ED86D7ABF6E,2/4/2017 12:02,2/4/2017 12:04,Active Listening and Speaking,Public Speaking,Word Play (Academic Vocabulary Development),Word Play (Academic Vocabulary Development),AIEP_Winter_2017_2nd_Half_Elective_Preferences_Advanced
0x01779ABB01FFEC8F378184894C60CD13AC87164130CA84E4574853F860E701090FEDC1249C8EFF7D9C7D35FA067A6FA8AB3AFE0CDEB305E06CB928DFA6EA7874D4,2/3/2017 23:22,2/3/2017 23:26,English Through Movies,English Through Movies,IELTS Preparation,IELTS Preparation,AIEP_Winter_2017_2nd_Half_Elective_Preferences_Advanced
0x0100A9F38CF183CDB3639AC87506A6F6578F61600FE574D16A04650F05F83E61CD5FF9AE54D535C8C5E0E6BAF5100C11A723B833E3AC7E145FE3C8E153718F164C,2/3/2017 22:44,2/4/2017 0:33,English Through Movies,Business English,American Idioms and Slang,Word Play (Academic Vocabulary Development),AIEP_Winter_2017_2nd_Half_Elective_Preferences_Advanced
0x0128A2885A13F0369990217D29737EEEEBB23F9F47ECDA502035AA16D934B585F3BA56E70A21F40F9FFDD217A7C545394EC7EE35D156DBE3B58AEF8F27725EC832,2/3/2017 20:09,2/3/2017 20:12,Active Listening and Speaking,Grammar In Use,IELTS Preparation,IELTS Preparation,AIEP_Winter_2017_2nd_Half_Elective_Preferences_Advanced
0x01E4F17DFB304677BDE3B3170CFD101A60DE4523169109121A48E5856B400D3E238F4D64C4336204E52B04F4AFEC1FF387656ACC03DAE59382BEDCEA2FE0BAB105,2/3/2017 17:37,2/3/2017 17:56,English Through Movies,Grammar In Use,Word Play (Academic Vocabulary Development),American Idioms and Slang,AIEP_Winter_2017_2nd_Half_Elective_Preferences_Advanced
NULL,2/3/2017 14:35,2/3/2017 14:39,English Through Movies,Grammar In Use,IELTS Preparation,Word Play (Academic Vocabulary Development),AIEP_Winter_2017_2nd_Half_Elective_Preferences_Advanced
0x019BC58D954ADFCD12EB2E0FAFA95A663437570DE404DB09EE99B87273E1ED31C82C1703DC03BCF52C8A421FA897DA13F5558B72B83D3CB4A617F18C03C627175B,2/3/2017 12:15,2/3/2017 12:18,Business English,Active Listening and Speaking,TOEFL Preparation,TOEFL Preparation,AIEP_Winter_2017_2nd_Half_Elective_Preferences_Advanced
NULL,2/3/2017 12:12,2/3/2017 12:16,Grammar In Use,Public Speaking,IELTS Preparation,English Through Drama,AIEP_Winter_2017_2nd_Half_Elective_Preferences_Advanced
0x01284AF2D592F0AAC501E5C1BC7DEBBFEFC6D93E4176CA10AF690081F0E04394C29041A5C9D4714B39FAB3067172056284319F3275EAFE79DBD6CE0E1B830CA717,2/3/2017 12:10,2/3/2017 12:15,English Through Movies,Active Listening and Speaking,IELTS Preparation,Word Play (Academic Vocabulary Development),AIEP_Winter_2017_2nd_Half_Elective_Preferences_Advanced
0x011E0AB67C31F70107C8F4EAC9022732740870E0B99E3D9E9581A7E6837F15BA970AECB23ED386A180C325CB7956F2A06916C4B35D5BFA9CE14DB929E6B1E4AB51,10/21/2016 10:54,10/21/2016 10:57,Grammar In Use,Grammar In Use,TOEFL Preparation,TOEFL Preparation,AIEP_Fall_2016_2nd_Half_Elective_Preferences_Advanced
0x016D5E08C64102CCC42EB478FBF736302DE970AF67ED29A2A82F328BDECF96035B5C063DA8FAFA0312ABC547A2E0064D3379EF18D8C2D029A15C60996E8D465E6E,10/21/2016 9:55,10/21/2016 10:04,Active Listening and Speaking,English Through Movies,Current Events,Word Play (Academic Vocabulary Development),AIEP_Fall_2016_2nd_Half_Elective_Preferences_Advanced
0x01FAE5CAC5C3B34C72A3DFE4E8344FB111919861D3F356A3496FE12E835ECB72E4C1819695B1CA68108425A889DF6C53F645258DE5E5BAA992A56C60A4A0757F53,10/21/2016 9:02,10/21/2016 9:06,College Workshop,Public Speaking,TOEFL Preparation,American Pronunciation,AIEP_Fall_2016_2nd_Half_Elective_Preferences_Advanced
0x0105581E0844544EB3AB38F762A6B638A607120BDC74631BBC6AAF22F1ADB8EB17FD97DA0AF0D18BCFDD7B127152417DFF2F369E90323D088C332808BF47E78426,4/27/2016 15:21,4/27/2016 23:15,College Workshop,English Through Movies,Word Play (Academic Vocabulary Development),TOEFL Preparation,AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
NULL,4/27/2016 15:08,4/27/2016 15:10,English Through Movies,Active Listening and Speaking,IELTS Preparation,Word Play (Academic Vocabulary Development),AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x013AAE8253BB4F61A29F1DADFF12444901CFB7E762D366D7EC35ED22A4884AB1FBB48FBCAC8ADBA0E67F8D5FAEF0FB4B6C2033DEEB2D8ED714A6AEE2C17DD6AC44,4/27/2016 15:01,4/27/2016 15:03,English Through Movies,English Through Movies,American Idioms and Slang,American Idioms and Slang,AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x01840B37B7D4F3D451E8A47A674BB7FCD7238A4720E66552CB3C5E2229E1FEC4796F667A7D6769B86A20C4D28AF2049D0B37EE525F1EAB34248FBB6FC2CA2AF0D9,4/27/2016 13:19,4/27/2016 13:21,Public Speaking,Grammar In Use,Word Play (Academic Vocabulary Development),Current Events,AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x016C16F1F09276CE6379A7EB89A3951AF3D14343CD159220FF71C2900D110ACF368E3C06A992E0185EC965C8E27A57A629111468C2AFE43F88A6136E9E1D0EDA70,4/27/2016 10:11,4/27/2016 10:13,Business English,English Through Movies,American Pronunciation,American Idioms and Slang,AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x011377404A508C3A72455FA467E6AEB1F25E8403DCB936DA955B829CD54C9A1D53CD2DA00495C2363373CDA5811C83F5620A63F35514F2A3D2130D493F4CEC2520,4/26/2016 20:35,4/26/2016 20:44,Active Listening and Speaking,English Through Movies,Word Play (Academic Vocabulary Development),Current Events,AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x0196806ABC1A8E5CD3B791B7F410309EC59601350DDEC7E8094E5915A52160A96A8F5C3C610BBB06A8760B7E053FE924D52A1DB9FF0EA72BC20449FC684D8DDF6E,4/26/2016 19:26,4/28/2016 12:37,English Through Movies,Business English,IELTS Preparation,American Pronunciation,AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x01F4BCBFBD1E46A0A3A1F8C115CF1BAFF1ECDC26D1FAD5364FCB4E33A43C95BDB2D39BA162C59A803DE4A1A08A1B0526C59B53F0AF223C6FBA7A3B2D4573CBA852,4/26/2016 19:27,4/26/2016 19:28,English Through Movies,English Through Movies,American Pronunciation,English Through Drama,AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x01990BCCCFC60A07191B94885D7FC6FC3A64EC95DAA687959FF2979A13281BFBB51A922B410ECD1EBDCBA1037BF7071D18828E5AD532235EFB623F3D7558D94979,4/26/2016 18:14,4/26/2016 18:19,Business English,College Workshop,IELTS Preparation,Word Play (Academic Vocabulary Development),AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x019A6B06AD22F8E60B2A0C935D3E1BB4EAD4B5AD12060C5435485E6A32FF9F09602AC239923B5B38E0044B1589743337EEA71596B4930B33CA1C44A8509B505600,4/26/2016 17:27,4/26/2016 17:29,Public Speaking,English Through Movies,Current Events,American Idioms and Slang,AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x01C45BE308210DD279DA34425109DD05D6105A060571DAD43A805DA9D283270F0E70ADDE5A7C58D5743457A777E0D5C81655F12D1896D3CFF71BAE88093A620E95,4/26/2016 17:05,4/26/2016 17:06,Active Listening and Speaking,English Through Movies,Current Events,English Through Drama,AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x0188A4E00E5A1A3261E056995CAC1EFFBC04EF90AA7207EC52B750B7ADBB92631E54B49CDE3BC7E2CEF774E31FE58611D1494E4EBF3D32DC1E30F8A53E653659A2,4/26/2016 14:05,4/26/2016 14:08,English Through Movies,English Through Movies,American Idioms and Slang,American Idioms and Slang,AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x01EEC1967D25DF589AB59D7D3AFA086C4FCAB41DDFC1768D4CDD27BB0E184CED509DCF2A3EEB55565F811ADBECA46187066165D026C2835E95BBE210B2DDBF6B0A,4/26/2016 13:22,4/26/2016 13:23,Business English,English Through Movies,TOEFL Preparation,American Idioms and Slang,AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x0105135E095AB985B54F36B7F2AAAC7D4619F55BCAAF72D8F420913826897FEB31116926CAF0F71CF61DE557AC4FA2C60B5E48011E823B8E5372B8F6F092A13E12,4/26/2016 13:01,4/26/2016 13:03,English Through Movies,Active Listening and Speaking,IELTS Preparation,American Idioms and Slang,AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x017871ABFE5FFA88A44E33234BE8C9D1CD0CA768D675DAE786AF9B8AB6506FBF7199AC340D024CD974E1B94E6FE634DDEC5C2B12F823897669ABD5C4AFF2A9A4F8,4/26/2016 10:56,4/26/2016 10:57,Grammar In Use,College Workshop,TOEFL Preparation,TOEFL Preparation,AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x01F5F2981F47C67FFB77BBD8C9E1B96ED1862127A4EEC18F27E0B903327123B7BA8B973C8A6580BEB6B17ACF748E63262193D75B661861F61BAC25D57354DB1ADF,4/25/2016 22:40,4/25/2016 22:51,Business English,English Through Movies,Current Events,English Through Drama,AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x01085D24BEC205CF7271DFBDFA4463AB8E39096BFE5F0345E61ED50BA3FD77D0D645656BE2DA164D3E9C99AE8207EF9821BB7F1BFADDCFFD9E263C61360E14F530,4/25/2016 21:13,4/25/2016 21:16,Active Listening and Speaking,College Workshop,Word Play (Academic Vocabulary Development),American Pronunciation,AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x01DD535A03112AC43C6474F785DA5E015A0D56C06932F32F38323336E169459243201BA17BE963BD05BBD21D403F77FCD7927E8B03390C49DB0E0A0611C2A2B70F,4/25/2016 19:00,4/25/2016 19:07,Business English,College Workshop,American Pronunciation,TOEFL Preparation,AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x0111215FFB69CE64CCA8E65AB9D174217EECF8CDA228BE8516031F0209E69C31D8665EAE1C9AFEF2D7127809E6AFC87A6CABA24E4D0AF3F51710182E898426AA21,4/25/2016 18:57,4/25/2016 19:14,Grammar In Use,Business English,English Through Drama,American Idioms and Slang,AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x0135D88597FBE76B49CA7B02F5C7684AE986DF52922F6C11B9DCAC2737A1EC681C7A94A58A993BE84042065710E3E1D76225A48F4E39F29442806FFB9D8F75E5D8,4/25/2016 18:21,4/26/2016 15:02,English Through Movies,Grammar In Use,English Through Drama,Current Events,AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x0140A63E6349B9FBBC506335FDC83DFA8FFF18DFBA463EF7FAB6DA2D59FD477ABD83132A3DAEBECBDE09FB26681DA5FE7F93935DA63500307CD5A7CB2146595FBF,4/25/2016 16:42,4/25/2016 16:43,Business English,English Through Movies,American Pronunciation,English Through Drama,AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x016119FCBA7577CC62EC172C6CC02CBD328A753494BC8AF17557CF470802EF3A8BA45A43853E41BCF3265D28A6AB5BF50FC8E9C23235F22598D0C76E1BB718E40C,4/25/2016 16:22,4/25/2016 16:24,English Through Movies,Active Listening and Speaking,Current Events,American Idioms and Slang,AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x0140B749F5C2D1D1DA074605AD9384B61F0BEA3D3BAAD21D858BE24615BD46D583F12ADC155DED1384BB78AF941988CA92C95182A940B9212EF1AEAD5A5FBCB0D6,4/25/2016 15:28,4/25/2016 15:30,Business English,Active Listening and Speaking,IELTS Preparation,Current Events,AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x01C1AE08100CE4540D981D1D6081CB03999B484DACE707B54AC45A712C536346B17A17BC439D0118FC7AA12504FF17DECD2C78482CE20D979D544A6B62FAD8EBFA,4/25/2016 15:06,4/25/2016 15:08,English Through Movies,Business English,IELTS Preparation,TOEFL Preparation,AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x01A9F1194563E8438140B09C83D816F80BD4AB9D7941D6745A8B2A55C7BE27DA52FE6DC9A622F26457E9F66CDFDF4ED1A17DF28A75D79927A298F78640A4F6EB0B,4/25/2016 14:14,4/25/2016 14:16,English Through Movies,Active Listening and Speaking,TOEFL Preparation,IELTS Preparation,AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x01A728C87EFD86F04FB8522DEC2190D8BDAE9E6676E2ED22AB9BB25E4BFEF23BF94680F6EB455962F237B630E8D39747B2A0950102D28FE25809BC1BE17412913B,4/25/2016 13:12,4/25/2016 13:13,English Through Movies,English Through Movies,IELTS Preparation,IELTS Preparation,AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x016EC68F903AECA896BF535AB0293FD0CFFDBA3657DA1C07580BA00FCD2C54B3ED9FED3240479D48585B65CA46CED2D2FC2A9DD1422530145A0D3535A1953BD9CD,4/25/2016 12:49,4/25/2016 12:50,College Workshop,Active Listening and Speaking,TOEFL Preparation,TOEFL Preparation,AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x01A0D421A9820FA0319EA63ACD4E39B864626A946923B28E535FBB88067237FD224DF18972A052224F95034232D17056B77128330D272E3C28D0EA08A04F50F375,4/25/2016 12:20,4/25/2016 12:24,English Through Movies,Business English,Current Events,American Idioms and Slang,AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x01A6288FE7C4C454B7DBC02A068A67695B3F76B4CC536C43BD7B356D6AB9A2CC9D45DB4EAFBF728A92CEAF3A7D10B9981CEB79CE409CD9C8A5F054E5C1DAE2E55A,4/25/2016 9:01,4/25/2016 9:04,Public Speaking,English Through Movies,American Pronunciation,TOEFL Preparation,AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x0150920B3FCC9CD97F3E1EBE5E0607086F424B29B6F1D40BB0C8BF4397723221E1CCFC6991ABB303AA218ABAF2393FBFB41C726052BE0AFB85D9287CB7CC7433DD,4/25/2016 9:01,4/25/2016 9:03,Business English,Grammar In Use,TOEFL Preparation,Word Play (Academic Vocabulary Development),AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x010D57125B330A860F088A3A970CED62D0045966B8678F4588ED2346E8430CD5AA702B7EC6FE1FEC9CC7B974EEACD44E197203106341F36E2B5F0967DBC833B2E2,4/25/2016 9:01,4/26/2016 17:22,Active Listening and Speaking,Active Listening and Speaking,IELTS Preparation,Current Events,AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x010ABBD233BFB8BB2D94CA14E6C8D05A0D1CCB7B79645F57F39FD3D1D5E3B8D9EDD52C7397C0CB897465EA6CDA85A715AC734045C6A5BD417B16016C5D34C4E6C4,4/24/2016 17:42,4/24/2016 17:47,Active Listening and Speaking,Public Speaking,IELTS Preparation,American Idioms and Slang,AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x01ECC1060387BD795A43344BCBB1F7DD89DBD77C272C5E2698A53D0FC00B460262507919E144711D9FED312711BBADFBDC6D542A09045289B3357483C23225BF95,4/24/2016 14:33,4/24/2016 14:39,Active Listening and Speaking,Grammar In Use,TOEFL Preparation,Current Events,AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x017EED5BAB4C8802413C9F0C8B17C012C1BCBB884BC2DF00B897B2BB9E82BCB620EA4E3BCBD44328A50B238BBC433DB0B04EBF01C7B9EBABEF8725D0D30DC6E749,4/24/2016 14:25,4/24/2016 14:27,English Through Movies,Active Listening and Speaking,TOEFL Preparation,TOEFL Preparation,AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x0127EE79EDB894B9083EB2C3ACBC1120DF8957C1EE42E1E16A8809F92CBE0B57C5A41771B95A9AADD0B72829944C78DCEFC6103B491E469A90C8B827C96ACC9A85,4/24/2016 0:56,4/24/2016 1:12,Public Speaking,Grammar In Use,TOEFL Preparation,TOEFL Preparation,AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x015DE0A7E396CF5ECE5B7305299D3122A2810728CC297AA64AEE2FFE49D4FDE5563B807D29AEE3197A9D6DCC9B9E9A474A08AA23D6C6114933BD3D9B6A6C49EA13,4/23/2016 15:04,4/23/2016 15:07,Active Listening and Speaking,Grammar In Use,TOEFL Preparation,Current Events,AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x0150FD9671695739F81761C12343471005FB6B415D66536011C17C62175FF9ACD03C6A12B131BEE4816C978D870E3E61BDB2C7A0A43E9EC726E654E95B12E8F320,4/22/2016 14:59,4/22/2016 15:01,Active Listening and Speaking,Public Speaking,TOEFL Preparation,American Idioms and Slang,AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x0101F53464DFBDA4C2DD4E6D3048B4363AFC3A81625895EFDB9A961571F7FC698C444E1DDE631BA061682A541C58F98AADCB9151A475477BFB759BA97DDA0B067D,4/22/2016 9:41,4/22/2016 9:42,English Through Movies,English Through Movies,Current Events,Current Events,AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x01C876A450E1E7D3775B640F339BC3887449DDCD202118F5F2A9206748CDBC9F284AF34001935C166483FAD0648B84242E9FC432E5442A6791D1C4F728A76E5138,4/22/2016 9:18,4/22/2016 9:24,Active Listening and Speaking,English Through Movies,Current Events,American Idioms and Slang,AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x018053101DBAE7AE1F28322116A2860255C8DAA05F80FA583113FB223784A69260A4DC7A1BD3F0931460DD3967D6F2A6869DAED7DAB735B51DDDE3837B959143BA,4/21/2016 19:30,4/22/2016 10:40,Active Listening and Speaking,Grammar In Use,American Idioms and Slang,American Pronunciation,AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x0151FD744D5AAAF9E1E2C71D67456D3443A4F5C546B5CE7AE1685A7B568C9170A57C3ACC874E3A86B7288C3040CF00CEE01ACD90B12B4FEAD30AA3456B2A849123,4/21/2016 23:22,4/21/2016 23:23,English Through Movies,Active Listening and Speaking,Current Events,American Pronunciation,AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x0156877D9059568FEBBE23AAEB44C0B6E09B18B24041623F87BFADD27EF6A93E4983E5ADF2FDBF5A3DAAAC738C5B4F276E658750499F5910DC2186E14A9780C2E9,4/21/2016 22:49,4/21/2016 22:55,Active Listening and Speaking,Public Speaking,IELTS Preparation,Word Play (Academic Vocabulary Development),AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x01C615FD47BC3A0AA2667C8E1DB59CC7B4D5E592DD093AB579E12D126B0B637DA0E1D84C247BF52DA17A1D4E04D520233C281CB3BD69EF0DE7F16564A3E8DDCE0C,4/21/2016 21:59,4/21/2016 22:01,English Through Movies,English Through Movies,IELTS Preparation,IELTS Preparation,AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x015633D7BB6E060EAAA50C7D9F1C260D98E1851C57D7F7E853D857339C2230D9E18770D5E277C2477051F32F073B591207523E98829EAAD91F1C1D1FDBCAE86091,4/21/2016 20:26,4/21/2016 22:35,Active Listening and Speaking,Public Speaking,American Pronunciation,American Idioms and Slang,AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x01317F73A514D6B6B73888CF3B59FFC910D36BBC2EC977993A42E218FBCB1D5450827E779F5D2684B926DFD6CC760D37CCC65858A03FE21AE41B805A55874E706B,4/21/2016 20:21,4/22/2016 13:02,Public Speaking,Grammar In Use,NULL,NULL,AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x0192CC7B5A31154E35A421DDA7E31D5FBB22344904EFF52E977E33BDC85CE8F383C274BD4C06E28E947128C24011D5BC5186ECFC30C3142DDF7A94A4BF354BF294,4/21/2016 20:06,4/21/2016 20:21,English Through Movies,College Workshop,TOEFL Preparation,American Pronunciation,AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x01542F125D8BD3ECDC5895B6B8D50C8DDD0BC8EF52DB7716E5C54725A570901D4B02325CE31DC78A794DABB5010A702C2B5667EE2D9820F00325528BD99088165A,4/21/2016 19:17,4/21/2016 19:21,Public Speaking,English Through Movies,American Idioms and Slang,Word Play (Academic Vocabulary Development),AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
0x011AC174121EC1A0503E2E5CDCF25313D82BB86282B1069FC55C98B4E7DDA0D2A1A934368EBAD0603E1E64422EB33F88EDF865E1D08B266C13557EC9DA992D74FC,4/21/2016 19:08,4/21/2016 19:14,English Through Movies,Grammar In Use,American Idioms and Slang,English Through Drama,AIEP_Spring_2016_2nd_Half_Elective_Preferences_Advanced
